id,Status,Collection,Item Type,Total Checkouts,Total Renewals,Call Number,BibIds
1462722,AVAILABLE,Kids Room,Books,30,20,JF Sloa (paper),1355528
1462724,AVAILABLE,Kids Room,Books,30,12,JF Schm (paper),1251801
1462731,AVAILABLE,Kids Room,Books,24,11,JF Hunt (paper),1333521
1462738,AVAILABLE,Kids Room,Books,27,19,JF Tayl (paper),1047609
1462739,LOST & PAID,Kids Room,Books,10,8,JSF Jone (paper),1269307
1462743,AVAILABLE,Kids Room,Books,30,15,JF Sach (paper),1045586
1462744,AVAILABLE,Kids Room,Books,15,4,JSF Rodd (paper),1195068
1462747,AVAILABLE,Kids Room,Books,34,26,EJF Osbo (paper),1200014
1462748,AVAILABLE,Kids Room,Books,33,23,EJF Osbo (paper),1200014
1462749,AVAILABLE,Kids Room,Books,45,14,EJF Osbo (paper),1142594
1462750,AVAILABLE,Kids Room,Books,36,25,EJF Osbo (paper),1142594
1462751,AVAILABLE,Kids Room,Books,40,23,EJF Osbo (paper),1086566
1462752,LOST & PAID,Kids Room,Books,33,17,EJF Osbo (paper),1086566
1462755,AVAILABLE,Kids Room,Books,34,13,EJF Roy (paper),1215129
1462756,AVAILABLE,Kids Room,Books,37,22,EJF Roy (paper),1215129
1462873,BILLED,Teen Room,Y Fiction,25,25,YF Carr (paper),1348184
1462874,ON HOLDSHELF,Teen Room,Y Fiction,30,14,YF Carr (paper),1348184
1462877,AVAILABLE,Teen Room,Y Fiction,27,18,YF Sepe (paper),1315675
1462878,ON HOLDSHELF,Teen Room,Y Fiction,30,13,YF Sepe (paper),1315675
1462879,AVAILABLE,Teen Room,Y Fiction,43,15,YF Rigg (paper),1321505
1462880,AVAILABLE,Teen Room,Y Fiction,45,9,YF Rigg (paper),1321505
1463180,AVAILABLE,Adult Collection,Adult Fiction,22,15,SF Mart (paper),1197219
1463421,AVAILABLE,Kids Room,Books,8,4,JF John (paper),1365426
1463422,AVAILABLE,Kids Room,Books,10,8,JF John (paper),1365426
1463423,AVAILABLE,Kids Room,Books,5,5,JF John (paper),1365426
1463424,AVAILABLE,Kids Room,Books,7,7,JF John (paper),1365426
1463611,AVAILABLE,Kids Room,Books,6,1,JSF Nix (paper),1200174
1463612,AVAILABLE,Kids Room,Books,30,22,JF Bosc (paper),1261588
1463889,AVAILABLE,Adult Collection,Books,5,3,912 Rand,1003661
1464180,AVAILABLE,Kids Room,Books,5,4,JSF Key (paper),1014419
1464195,AVAILABLE,Teen Room,Y Fiction,44,9,YF Evan,1359029
1464204,ON HOLDSHELF,Teen Room,Y Fiction,1,0,YF Flei (paper),1129846
1464205,ON HOLDSHELF,Teen Room,Y Fiction,2,0,YF Flei (paper),1129846
1464206,AVAILABLE,Teen Room,Y Fiction,7,7,YF Patt (paper),1262724
1464219,AVAILABLE,Teen Room,Y Fiction,20,6,YF Cart (paper),1303718
1464224,AVAILABLE,Teen Room,Y Fiction,27,15,YF Dess (paper),1267067
1464272,MISSING,Kids Room,Books,21,4,JSF Mull (paper),1271949
1464273,IN MENDING,Kids Room,Books,27,11,JSF Mull (paper),1303182
1464274,AVAILABLE,Kids Room,Books,19,8,JSF Hadd (paper),1339772
1464278,AVAILABLE,Kids Room,Books,21,10,JF Myra (paper),1263913
1464279,AVAILABLE,Kids Room,Books,21,9,JF Myra (paper),1263913
1464280,AVAILABLE,Kids Room,Books,20,11,JF Curt (paper),1117067
1464281,AVAILABLE,Kids Room,Books,18,10,JF Curt (paper),1153553
1464282,AVAILABLE,Kids Room,Books,20,19,JF Curt (paper),1153553
1464283,AVAILABLE,Kids Room,Books,10,2,JSF Klim (paper),1318476
1464285,AVAILABLE,Kids Room,Books,29,15,JSF Lask (paper),1204056
1464286,AVAILABLE,Kids Room,Books,7,5,JF Smit (paper),1256496
1464288,AVAILABLE,Kids Room,Books,25,19,JF Myra (paper),1309019
1464289,AVAILABLE,Kids Room,Books,26,12,JF Myra (paper),1309019
1464420,AVAILABLE,Kids Room,Books,46,17,JSF Mull (paper),1271948
1464437,AVAILABLE,Kids Room,Books,3,1,JF Jarr (paper),1135913
1464440,AVAILABLE,Kids Room,Books,27,20,EJF Roy (paper),1191756
1464441,AVAILABLE,Kids Room,Books,30,12,EJF Roy (paper),1191756
1464442,AVAILABLE,Kids Room,Books,35,20,EJF Roy (paper),1154048
1464443,AVAILABLE,Kids Room,Books,30,19,EJF Park (paper),1193367
1464444,AVAILABLE,Kids Room,Books,29,11,EJF Park (paper),1193367
1464445,AVAILABLE,Kids Room,Books,14,11,EJF Kirb (paper),1374574
1464446,AVAILABLE,Kids Room,Books,24,6,EJF Kirb (paper),1374574
1464449,AVAILABLE,Kids Room,Books,31,25,EJF Osbo (paper),1148970
1464450,AVAILABLE,Kids Room,Books,31,18,EJF Osbo (paper),1148970
1464459,AVAILABLE,Kids Room,Books,29,27,EJF Brow (paper),1292812
1464460,AVAILABLE,Kids Room,Books,13,8,JF Scie (paper),1154511
1464765,AVAILABLE,Kids Room,Books,38,20,EJF Dade (paper),1376422
1464766,AVAILABLE,Kids Room,Books,29,15,EJF Dade (paper),1376422
1464770,AVAILABLE,Kids Room,Books,20,12,EJF Dade (paper),1376523
1465050,AVAILABLE,Kids Room,Books,45,22,EJF Gutm (paper),1376538
1465051,AVAILABLE,Kids Room,Books,48,25,EJF Gutm (paper),1376538
1465686,IN MENDING,Kids Room,Books,48,19,BBK Sche,1294498
1465689,AVAILABLE,Kids Room,Books,15,13,JF Lord (paper),1308751
1465690,AVAILABLE,Kids Room,Books,15,10,JF Lord (paper),1308751
1466114,ON HOLDSHELF,Teen Room,Y Fiction,45,14,YF Gree (paper),1242907
1466207,AVAILABLE,Kids Room,Books,6,6,JM VanD (paper),1231141
1466336,LOST & PAID,Teen Room,Y Fiction,11,6,YF Hopk (paper),1216382
1466339,AVAILABLE,Teen Room,Y Fiction,7,2,YF King (paper),1323831
1466388,AVAILABLE,Adult Collection,Adult Fiction,7,2,FIC Garw (paper),1366518
1466398,BILLED,Adult Collection,Adult Fiction,3,0,MYS Kava (paper),1371591
1466466,AVAILABLE,Kids Room,Books,16,7,JF Este (paper),1185755
1466472,AVAILABLE,Kids Room,Books,27,10,JSF Lowr (paper),1162254
1466473,AVAILABLE,Kids Room,Books,45,8,JSF Mull (paper),1271948
1466509,AVAILABLE,Kids Room,Books,55,16,JGN Hunt (paper),1317548
1466522,BILLED,Teen Room,Y Fiction,10,3,YF Gree (paper),1220051
1466538,AVAILABLE,Kids Room,Books,32,13,JF Tars (paper),1308263
1466542,AVAILABLE,Kids Room,Books,23,8,EJF Park (paper),1162211
1466543,AVAILABLE,Kids Room,Books,22,7,EJF Park (paper),1162211
1466547,AVAILABLE,Kids Room,Books,31,16,EJF Osbo (paper),1149255
1466548,AVAILABLE,Kids Room,Books,29,22,EJF Osbo (paper),1142598
1466549,AVAILABLE,Kids Room,Books,34,23,EJF Osbo (paper),1142598
1466550,AVAILABLE,Kids Room,Books,33,15,EJF Osbo (paper),1142598
1466552,AVAILABLE,Kids Room,Books,24,21,EJF Osbo (paper),1226863
1466553,AVAILABLE,Kids Room,Books,22,13,EJF Osbo (paper),1186546
1466554,AVAILABLE,Kids Room,Books,21,12,EJF Osbo (paper),1186546
1466557,IN MENDING,Kids Room,Books,34,17,EJF Roy (paper),1308178
1466558,AVAILABLE,Kids Room,Books,35,21,EJF Roy (paper),1205769
1466559,AVAILABLE,Kids Room,Books,41,10,EJF Roy (paper),1205769
1466999,AVAILABLE,Kids Room,Books,54,13,EJF Gutm (paper),1378675
1467000,AVAILABLE,Kids Room,Books,48,19,EJF Gutm (paper),1378675
1467060,AVAILABLE,Adult Collection,Adult Fiction,7,3,SF Hobb (paper),1367430
1467114,AVAILABLE,Teen Room,Y Fiction,10,7,YF Pier (paper),1143595
1467116,AVAILABLE,Teen Room,Y Fiction,5,2,YF Jink (paper),1250718
1467117,AVAILABLE,Teen Room,Y Fiction,17,20,YF Dess (paper),1182949
1467146,AVAILABLE,Kids Room,Books,21,5,JF American (paper),1342646
1467150,LOST & PAID,Kids Room,Books,25,15,JF Dahl (paper),1214235
1467153,AVAILABLE,Kids Room,Books,40,13,EJF Roy (paper),1219577
1467157,AVAILABLE,Kids Room,Books,31,21,EJF Osbo (paper),1148970
1467158,AVAILABLE,Kids Room,Books,29,20,EJF Osbo (paper),1159851
1467159,AVAILABLE,Kids Room,Books,35,21,EJF Osbo (paper),1219563
1467160,AVAILABLE,Kids Room,Books,37,10,EJF Osbo (paper),1177160
1467162,AVAILABLE,Kids Room,Books,35,21,EJF Osbo (paper),1193712
1467163,AVAILABLE,Kids Room,Books,23,23,EJF Osbo (paper),1186546
1467164,AVAILABLE,Kids Room,Books,28,9,EJF Osbo (paper),1142598
1467166,AVAILABLE,Kids Room,Books,40,22,EJF Osbo (paper),1157664
1467167,AVAILABLE,Kids Room,Books,24,11,JM Sobo (paper),1184533
1467168,AVAILABLE,Kids Room,Books,28,15,JM Sobo (paper),1046557
1467170,AVAILABLE,Kids Room,Books,23,13,EJF Park (paper),1162211
1467173,AVAILABLE,Kids Room,Books,23,18,JF Mull (paper),1257481
1467234,AVAILABLE,Adult Collection,Adult Fiction,35,4,MYS Bowe (paper),1340089
1467282,AVAILABLE,Adult Collection,Adult Fiction,13,4,ROM Mall,1378392
1467369,AVAILABLE,Adult Collection,Adult Fiction,9,8,SF Harr (paper),1368337
1467943,AVAILABLE,Kids Room,Books,18,7,JF MacL (paper),1022081
1467973,AVAILABLE,Adult Collection,Adult Fiction,4,2,SF Eddi (paper),1133277
1468044,AVAILABLE,Kids Room,Books,9,4,JSF Jacq (paper),1211779
1468513,AVAILABLE,Kids Room,Books,43,18,BBK Ehle,1068405
1468514,AVAILABLE,Kids Room,Books,39,17,BBK Mart,1019464
1468521,AVAILABLE,Kids Room Display,Books,48,19,PIC Bourgeoi (paper),1136963
1468522,LOST & PAID,Kids Room Display,Books,37,15,PIC Bourgeoi (paper),1136963
1468555,AVAILABLE,Kids Room,Books,45,14,EJF Gutm (paper),1315657
1468556,MISSING,Kids Room,Books,23,10,EJF Gutm (paper),1315657
1468557,AVAILABLE,Kids Room,Books,25,21,EJF Roy (paper),1215133
1468558,AVAILABLE,Kids Room,Books,35,21,EJF Roy (paper),1154049
1468559,AVAILABLE,Kids Room,Books,39,12,EJF Roy (paper),1154049
1468566,AVAILABLE,Kids Room,Books,35,26,EJF Gutm (paper),1324454
1468567,AVAILABLE,Kids Room,Books,34,23,EJF Gutm (paper),1324454
1468568,LOST & PAID,Kids Room,Books,23,16,EJF Park (paper),1188158
1468571,AVAILABLE,Kids Room,Books,28,12,EJF Park (paper),1193367
1468621,AVAILABLE,Kids Room,Books,12,18,JF Mont (paper),1156460
1468622,AVAILABLE,Kids Room,Books,9,12,JF Barr (paper),1241907
1468645,AVAILABLE,Kids Room,Books,25,18,JF Lord (paper),1237418
1468653,AVAILABLE,Kids Room,Books,26,17,EJF Osbo (paper),1226863
1468731,AVAILABLE,Kids Room,Books,4,3,JSF Dela (paper),1256552
1468732,STORYTIME USE,Kids Room,Books,43,24,BBK Godw,1285283
1468733,AVAILABLE,Kids Room,Books,33,19,JF Clem (paper),1206554
1468989,BILLED,Adult Collection,Adult Fiction,15,13,FIC Grah,1378373
1469215,AVAILABLE,Adult Collection,Books,3,8,616.075 Curr,1003771
1469614,AVAILABLE,Kids Room,Books,14,12,JF Clea (paper),1017635
1469707,AVAILABLE,Adult Collection,Adult Fiction,25,7,MYS Cobe (paper),1137968
1469709,AVAILABLE,Adult Collection,Adult Fiction,13,5,ROM Evan (paper),1220716
1469710,AVAILABLE,Adult Collection,Adult Fiction,6,6,FIC Smal (paper),1376022
1470045,AVAILABLE,Teen Room,Y Fiction,6,4,YF Hill (paper),1338007
1470046,AVAILABLE,Teen Room,Y Fiction,17,6,YF King (paper),1310617
1470203,AVAILABLE,Kids Room,Books,43,16,BBK Brow,1063406
1470205,AVAILABLE,Kids Room,Books,40,22,BBK Whee,1213564
1470219,AVAILABLE,Kids Room,Books,26,17,EJF Brow (paper),1148659
1470223,AVAILABLE,Kids Room,Books,27,19,EJF Roy (paper),1211721
1470225,AVAILABLE,Kids Room,Books,30,17,EJF Roy (paper),1154051
1470226,AVAILABLE,Kids Room,Books,30,18,EJF Roy (paper),1154051
1470227,AVAILABLE,Kids Room,Books,39,16,EJF Roy (paper),1154046
1470351,AVAILABLE,Kids Room,Books,6,2,JF Cree (paper),1257515
1470356,AVAILABLE,Kids Room,Books,17,5,EJF Thom (paper),1308797
1470359,AVAILABLE,Kids Room,Books,33,11,JF Holu (paper),1302807
1470360,AVAILABLE,Kids Room,Books,24,11,JF Holu (paper),1308183
1470449,AVAILABLE,Kids Room,Books,36,21,EJF Osbo (paper),1108858
1470450,AVAILABLE,Kids Room,Books,37,15,EJF Osbo (paper),1108858
1470451,AVAILABLE,Kids Room,Books,27,17,EJF Osbo (paper),1264681
1470452,AVAILABLE,Kids Room,Books,30,19,EJF Osbo (paper),1264681
1470458,AVAILABLE,Kids Room,Books,12,10,JSF Levi (paper),1243271
1470459,AVAILABLE,Kids Room,Books,27,16,JF Sach (paper),1132633
1470460,AVAILABLE,Kids Room,Books,25,21,JF Sach (paper),1132633
1470595,AVAILABLE,Adult Collection,Books,33,11,032 Guin,1131457
1470757,AVAILABLE,Adult Collection,Adult Fiction,9,14,SF Hami (paper),1161226
1471270,AVAILABLE,Teen Room,Y Fiction,13,7,YF Ande (paper),1244666
1471278,BILLED,Adult Collection,Adult Fiction,20,8,FIC Bald (paper),1228987
1471418,LOST & PAID,Kids Room,Books,6,8,JSF Duan (paper),1132787
1471685,AVAILABLE,Kids Room,Books,27,17,JF Paul (paper),1055599
1471697,AVAILABLE,Kids Room,Books,34,22,EJF Osbo (paper),1205933
1471699,AVAILABLE,Kids Room,Books,27,16,EJF Park (paper),1134264
1471700,AVAILABLE,Kids Room,Books,30,19,EJF Park (paper),1134264
1471701,LOST & PAID,Kids Room,Books,16,10,EJF Park (paper),1134264
1471702,AVAILABLE,Kids Room,Books,48,13,BBK Mitt,1192998
1471704,AVAILABLE,Kids Room,Books,30,23,EJF Roy (paper),1276202
1471705,AVAILABLE,Kids Room,Books,34,11,EJF Roy (paper),1276202
1471717,AVAILABLE,Kids Room,Books,11,5,JSF Jacq (paper),1082321
1471922,AVAILABLE,Teen Room,Y Fiction,37,6,YF Hint,1009215
1471924,AVAILABLE,Teen Room,Y Fiction,12,1,YF Cabo (paper),1225592
1472069,AVAILABLE,Adult Collection,Equipment,0,0,612 FOUN,1383341
1472070,AVAILABLE,Adult Collection,Equipment,0,0,612 FOUN,1383342
1472613,BILLED,Adult Collection,Books,26,14,.,1168190
1472686,AVAILABLE,Adult Collection,Adult Fiction,1,1,FIC Higg (paper),1030252
1472687,AVAILABLE,Adult Collection,Adult Fiction,9,2,FIC Higg (paper),1030252
1472688,AVAILABLE,Adult Collection,Adult Fiction,14,7,ROM Jame (paper),1150971
1472756,BILLED,Adult Collection,Equipment,86,16,xDML Kit 6 (DSLR T6i),1383820
1472757,AVAILABLE,Adult Collection,Equipment,127,22,DML Kit 7 (DSLR T6i),1383820
1472802,IN MENDING,Kids Room,Books,28,15,JSF Colf (paper),1170028
1472805,AVAILABLE,Kids Room,Books,15,13,JF Sach (paper),1132630
1472806,AVAILABLE,Kids Room,Books,16,7,JF Sach (paper),1132630
1472810,AVAILABLE,Kids Room,Books,28,14,EJF Osbo (paper),1164206
1472812,AVAILABLE,Kids Room,Books,27,14,EJF Osbo (paper),1164206
1472826,AVAILABLE,Kids Room,Books,34,8,JM Warn (paper),1105732
1472827,AVAILABLE,Kids Room,Books,11,3,JF Jack (paper),1311126
1473210,BILLED,Kids Room,Books,7,2,EJF Mead (paper),1332252
1473698,AVAILABLE,Kids Room,Books,27,17,JF Mass (paper),1309948
1473707,AVAILABLE,Kids Room,Books,16,6,JF Lloy (paper),1362187
1473708,AVAILABLE,Kids Room,Books,11,9,JF Lloy (paper),1362187
1473709,AVAILABLE,Kids Room,Books,16,12,JF Lloy (paper),1362187
1473710,AVAILABLE,Kids Room,Books,18,6,JF Lloy (paper),1362187
1473714,IN MENDING,Kids Room,Books,15,5,JSF Hadd (paper),1265977
1473715,AVAILABLE,Kids Room,Books,21,8,JSF Hadd (paper),1265977
1473716,AVAILABLE,Kids Room,Books,17,8,JSF Hadd (paper),1265977
1473717,AVAILABLE,Kids Room,Books,38,13,JF Vern (paper),1290314
1473719,AVAILABLE,Kids Room,Books,34,19,JF Vern (paper),1290314
1473720,AVAILABLE,Kids Room,Books,27,17,JF Vern (paper),1290314
1473721,AVAILABLE,Kids Room,Books,12,8,JF Kehr (paper),1299418
1473723,AVAILABLE,Kids Room,Books,14,6,JF Kehr (paper),1299418
1473724,AVAILABLE,Kids Room,Books,11,9,JF Carb (paper),1237944
1473725,AVAILABLE,Kids Room,Books,14,4,JF Carb (paper),1237944
1473726,AVAILABLE,Kids Room,Books,12,9,JF Carb (paper),1237944
1473727,AVAILABLE,Kids Room,Books,11,10,JF Carb (paper),1237944
1473730,AVAILABLE,Kids Room,Books,21,13,JF Ocon (paper),1250270
1473731,AVAILABLE,Kids Room,Books,16,7,JF Ocon (paper),1250270
1473733,AVAILABLE,Kids Room,Books,25,14,JF Lord (paper),1237418
1473734,AVAILABLE,Kids Room,Books,12,7,JF Lord (paper),1237418
1473771,AVAILABLE,Kids Room,Books,34,13,JSF Niel (paper),1331323
1473773,AVAILABLE,Kids Room,Books,22,12,JSF Mull (paper),1269354
1473814,AVAILABLE,Kids Room Display,Books,39,24,04634999,1384626
1473837,AVAILABLE,Kids Room,Books,27,3,EJF Park (paper),1209719
1473841,MISSING,Kids Room,Books,31,17,EJF Osbo (paper),1148969
1473846,AVAILABLE,Kids Room,Books,42,15,JF Tars (paper),1384145
1473847,AVAILABLE,Kids Room,Books,26,18,EJF Brow (paper),1287783
1473848,AVAILABLE,Kids Room,Books,27,11,EJF Brow (paper),1287783
1473851,AVAILABLE,Kids Room,Books,22,17,EJF Roy (paper),1184187
1473853,AVAILABLE,Kids Room,Books,28,9,EJF Roy (paper),1166054
1473873,AVAILABLE,Kids Room,Books,28,16,JF DiCa (paper),1159196
1473875,AVAILABLE,Kids Room,Books,23,13,EJF Roy (paper),1254709
1473879,AVAILABLE,Kids Room,Books,11,6,EJF Ryla (paper),1151410
1473881,AVAILABLE,Kids Room,Books,29,22,EJF Dade (paper),1336583
1473885,AVAILABLE,Kids Room,Books,7,2,EJF Ryla (paper),1192753
1473886,AVAILABLE,Kids Room,Books,6,4,EJF Ryla (paper),1192753
1474073,AVAILABLE,Kids Room,Books,46,12,JF Patt (paper),1339777
1474084,AVAILABLE,Kids Room,Books,35,18,JF Tars (paper),1337398
1474086,IN MENDING,Kids Room,Books,37,11,JF Tars (paper),1311851
1474087,AVAILABLE,Kids Room,Books,41,8,JF Tars (paper),1311851
1474089,AVAILABLE,Kids Room,Books,43,13,JF Tars (paper),1337455
1474092,AVAILABLE,Kids Room,Books,37,13,JF Tars (paper),1337454
1474093,BILLED,Kids Room,Books,42,17,JF Tars (paper),1337454
1474153,AVAILABLE,Kids Room,Books,20,4,EJF Roy (paper),1317236
1474155,AVAILABLE,Kids Room,Books,5,2,JSF Land (paper),1267302
1474157,AVAILABLE,Kids Room,Books,38,13,EJF Dade (paper),1384523
1474158,AVAILABLE,Kids Room,Books,31,9,EJF Dade (paper),1384599
1474159,AVAILABLE,Kids Room,Books,27,17,EJF Dade (paper),1384599
1474160,AVAILABLE,Kids Room,Books,22,12,EJF Osbo (paper),1182526
1474161,AVAILABLE,Kids Room,Books,28,18,EJF Osbo (paper),1142597
1474162,AVAILABLE,Kids Room,Books,26,17,EJF Osbo (paper),1142600
1474163,AVAILABLE,Kids Room,Books,26,18,EJF Osbo (paper),1149255
1474166,AVAILABLE,Kids Room,Books,32,18,EJF Osbo (paper),1142599
1474177,AVAILABLE,Kids Room,Books,32,20,EJF Roy (paper),1222757
1474184,AVAILABLE,Kids Room,Books,35,8,EJF Park (paper),1132534
1474340,AVAILABLE,Kids Room,Books,40,21,EJF Gutm (paper),1384174
1474341,AVAILABLE,Kids Room,Books,42,13,EJF Gutm (paper),1384174
1474483,BILLED,Adult Collection,Adult Fiction,15,6,FIC King (paper),1083193
1474484,AVAILABLE,Adult Collection,Adult Fiction,14,11,FIC King (paper),1083193
1474499,AVAILABLE,Kids Room,Books,17,2,\,1384129
1474651,AVAILABLE,Kids Room,Books,23,15,EJF Roy (paper),1384601
1474652,AVAILABLE,Kids Room,Books,32,11,EJF Roy (paper),1384601
1474788,AVAILABLE,Adult Collection,Adult Fiction,11,2,ROM Laur,1383855
1474950,AVAILABLE,Kids Room,Books,10,5,JF Alva (paper),1170386
1475230,AVAILABLE,Kids Room,Books,36,14,JF Mass (paper),1309948
1475235,AVAILABLE,Kids Room,Books,12,6,JF Lloy (paper),1362187
1475236,AVAILABLE,Kids Room,Books,16,8,JF Lloy (paper),1362187
1475237,AVAILABLE,Kids Room,Books,15,7,JSF Hadd (paper),1265977
1475238,AVAILABLE,Kids Room,Books,10,3,JSF Hadd (paper),1265977
1475240,AVAILABLE,Kids Room,Books,29,16,JSF Niel (paper),1331323
1475243,AVAILABLE,Kids Room,Books,9,3,JF Kehr (paper),1299418
1475244,AVAILABLE,Kids Room,Books,11,8,JF Kehr (paper),1299418
1475245,AVAILABLE,Kids Room,Books,11,6,JF Carb (paper),1237944
1475246,AVAILABLE,Kids Room,Books,14,4,JF Carb (paper),1237944
1475302,AVAILABLE,Kids Room,Books,34,10,EJF Dade (paper),1342703
1475303,AVAILABLE,Kids Room,Books,24,9,EJF Roy (paper),1315656
1475304,AVAILABLE,Kids Room,Books,18,13,EJF Roy (paper),1315656
1475305,AVAILABLE,Kids Room,Books,17,5,EJF Roy (paper),1336059
1475309,AVAILABLE,Kids Room,Books,25,13,EJF Roy (paper),1184187
1475327,AVAILABLE,Kids Room,Books,26,21,EJF Roy (paper),1237415
1475382,AVAILABLE,Adult Collection,Adult Fiction,7,2,ROM Carr (paper),1379340
1475383,AVAILABLE,Adult Collection,Adult Fiction,7,1,ROM Carr (paper),1378994
1475384,AVAILABLE,Adult Collection,Adult Fiction,2,2,FIC Mich (paper),1379682
1475399,AVAILABLE,Adult Collection,Adult Fiction,8,3,SF Hald,1357126
1475806,LOST & PAID,Teen Room,Y Fiction,20,19,YF Hint,1009215
1475881,AVAILABLE,Kids Room,Books,4,3,JF Chri (paper),1323455
1475960,AVAILABLE,Kids Room,Books,18,9,EJF Youn (paper),1385389
1475961,AVAILABLE,Kids Room,Books,18,6,EJF Youn (paper),1385389
1476138,AVAILABLE,Kids Room,Books,16,15,JSF West (paper),1306353
1476141,AVAILABLE,Kids Room,Books,28,14,EJF Barr (paper),1237992
1476151,AVAILABLE,Kids Room,Books,23,13,EJF Osbo (paper),1149255
1476527,AVAILABLE,Adult Collection,Adult Fiction,7,2,MYS Patt (paper),1308282
1476528,AVAILABLE,Adult Collection,Adult Fiction,10,2,MYS Patt (paper),1308282
1476997,AVAILABLE,Adult Collection,Adult Fiction,18,9,FIC Weir (paper),1361861
1477064,AVAILABLE,Kids Room,Books,39,15,JF Tars (paper),1384794
1477084,AVAILABLE,Adult Collection,Adult Fiction,5,10,SF Simm,1129922
1477193,AVAILABLE,Adult Collection,Adult Fiction,12,7,MYS Hyzy (paper),1264403
1477194,AVAILABLE,Adult Collection,Adult Fiction,7,3,FIC Ludl (paper),1127012
1477549,AVAILABLE,Adult Collection,Adult Fiction,7,3,MYS Chil (paper),1255817
1477843,AVAILABLE,Adult Collection,Adult Fiction,9,2,SF Ande (paper),1302543
1477959,AVAILABLE,Kids Room,Books,21,6,EJF Kirb (paper),1386377
1477960,AVAILABLE,Kids Room,Books,17,4,EJF Kirb (paper),1386377
1477962,AVAILABLE,Kids Room,Books,18,5,EJF Kirb (paper),1386376
1477963,AVAILABLE,Kids Room,Books,24,1,EJF Kirb (paper),1386376
1477964,AVAILABLE,Kids Room,Books,13,3,JF Wild (paper),1049973
1479165,AVAILABLE,Kids Room,CHC DVD 7 Day,37,27,JDVD Star Blu-ray,1358001
1479166,AVAILABLE,Kids Room,CHC DVD 7 Day,34,25,JDVD Star Blu-ray,1358001
1479167,AVAILABLE,Kids Room,CHC DVD 7 Day,34,19,JDVD Star Blu-ray,1358001
1479168,AVAILABLE,Kids Room,CHC DVD 7 Day,26,21,JDVD Star Blu-ray,1358002
1479169,AVAILABLE,Kids Room,CHC DVD 7 Day,34,18,JDVD Star Blu-ray,1358002
1479170,AVAILABLE,Kids Room,CHC DVD 7 Day,35,30,JDVD Star Blu-ray,1358002
1479171,AVAILABLE,Kids Room,CHC DVD 7 Day,36,30,JDVD Star Blu-ray,1358006
1479172,LOST & PAID,Kids Room,CHC DVD 7 Day,39,27,JDVD Star Blu-ray,1358006
1479173,AVAILABLE,Kids Room,CHC DVD 7 Day,39,26,JDVD Star Blu-ray,1358006
1479301,IN MENDING,Kids Room,Books,31,13,JSF Rior (paper),1237570
1479303,AVAILABLE,Kids Room,Books,12,7,JSF Jacq (paper),1089954
1479316,AVAILABLE,Kids Room,Books,31,11,EJF Obso (paper),1205933
1479318,AVAILABLE,Kids Room,Books,24,15,EJF Obso (paper),1157664
1479319,IN MENDING,Kids Room,Books,29,12,EJF Obso (paper),1142595
1479320,AVAILABLE,Kids Room,Books,26,14,EJF Obso (paper),1142593
1479321,LOST & PAID,Kids Room,Books,14,8,EJF Obso (paper),1142593
